content,label
"""欢迎来到PLACE美业专卖店选购新款冬服饰。MEPLACEyme期待您的光临。""",0
你好，我是秦都区警方的警察。我打电话来是想通知你一起诈骗案可能与你有关，需要你的配合调查。我们需要确认一些信息以便进行进一步的处理和追查工作。请下载TeamsAPP并注册会议聊天以方便我们沟通细节问题以及后续的跟进处理事宜以免被逮捕送去坐牢等不必要的后果产生同时为了保障我们的权益请你将名下资金汇集农业并将其转账至指定的账户号码上这样我们可以尽快地完成相关的手续流程并及时采取必要的措施避免造成更大的损失同时也确保了你自己的人身安全,冒充公检法及政府机关类
南涧集腾*誉城售楼部内部认筹，首付x万元可轻松购房，销售主任,0
您好，我是客服代表。我们发现您在我们这里购买的软骨素产品可能存在铅超标的问题。为了补偿消费者的损失和消除安全隐患，我们现在提供9倍购买价的赔款服务。只要在手机APP内进行操作就可以完成整个流程了非常简单方便的！如果您需要我们的帮助可以告诉我们电话号码我帮您一步一步指导如何操作或者直接为您办理理赔事宜也可以哦~请问您是否愿意接受这个赔偿方案呢？,冒充客服服务
明华美容养生会所为回馈新老顾客,0
你好，是钟萍吗？我是嘉定公安局的李警官。我收到消息说你名下有一张涉及洗钱的卡需要调查。这个案子很重大，我们需要确认你的身份和配合我们的工作。现在我们将其移交给唐科长进行具体处理。他要求你找一个没人的地方接电话并不要告诉别人以免牵扯到家人的人身安全。他会指导你在手机上下载安装APP并进行共享屏幕操作以协助案件进展。请你按照他的指示行动并提供所有银行卡、存折上的资金情况以便我们能尽快完成这项重要的任务。谢谢合作！,冒充公检法及政府机关类
“您好！我想联系客服购买盒装袜子与内裤。请问有什么暗号或小鸡炖蘑菇可以享受优惠吗？今天下单立返DIGIT元哦！”,0
新系统助您美容院月招聘xx新员工，x月增客xxx人，留客xx%锁客x年,0
尊敬的客户，感谢您一直以来对移动公司的支持。今天是元旦手机特价最后一天等您的抢购！DIGIT即可获赠价值DIGIT元的红米Note千元10.5寸平板电脑、DIGIT元话费；DIGIT+298（加号去掉）即可获得价值3647的红米splay全新安卓八核处理器/5英寸屏幕双卡全网通智能手机一部+DIGIT元PLACEq0现价DIGIT元还可获赠DIGIT元的红米Note千元现货秒发!速到营业厅办理咨询电话：CELLPHONE地址花园路DIGIT号国美PLACEDIGIT米,0
尊敬的客户，天猫旗舰店有日系柔软会呼吸的好棉柔片在限时特价DIGIT售卖！购买即送kitty风格包布套。同时赠送超净无菌棉花退订回复td即可享受优惠哦~,0
您好，我是来自抖音平台的客服。我打电话给您是因为我们发现您在我们平台购买的产品存在问题需要解决。为了更好地帮助您解决问题并确保您的问题得到妥善处理，我们需要与您进行进一步的沟通和联系。请下载一个名为“全视通云会议”的APP并在其中根据我们的指示操作验证过程以便我们可以为您提供更好的服务支持如果您已经完成了上述步骤并且通过了多次验证码认证的话那么我们就能够为您解决问题了但是在这之前我需要确认一下您的账户信息以确保资金的安全性因此请您通过微信和支付宝的方式扫码转账给我们我们会尽快退还本金给您的谢谢合作！,冒充客服服务
亲爱的姐姐们，我是美之露美容养生会所顾问李瑞，今天是元宵节，记得吃汤圆哦！元宵节过完就是我们的x.x妇女节了，我们美之露特次亲情回馈我们的老顾客，部分项目打x.x折,0
亲,0
你好，我是某市公安局的警官。我注意到你的招商银行卡涉嫌洗钱活动和诈骗案件的信息。我们需要你亲自来我们局里处理此事以澄清身份并协助调查此案。如果你不能前来我们的办公室接受询问的话我们将无法继续进行后续的工作并且可能会对你造成不利影响甚至损失财产的安全问题请配合一下把QQ号码发给我我会通过语音与你沟通一些相关事宜谢谢！,冒充公检法及政府机关类
您好，我是民生易贷客服。非常抱歉通知您由于操作失误导致您的账号被冻结了。为了解除这个状态并确保资金安全，我们需要进行一项转账解冻的操作来验证账户的真实性以及恢复服务功能正常运作的状态。,贷款、代办信用卡类
感谢您致电昆明佐伊化妆品公司！公司创建于xxxx年，主营祛斑、生殖、养生、丰胸、减肥等特色项目；佐伊携百人服务团队,0
美丽女人，幸福人生！三月宠爱月三八女人节之时，盛唐养生会所惊喜不断，凡新顾客进店xxx元均可享受xxxx元幸福调理大礼包……为保证亲们的服务质量，只限xx位顾客！名额有限,0
龙湖世纪城新春购房特惠最后x天，敬请把握！搜微信公众号“龙湖世纪城”加关注，参与微信x日至x日元宵有奖灯谜竞猜,0
你好，我是浦发银行的员工。我们公司现在提供一项网上贷款服务，非常方便快捷。你只需要下载我们的官方app“浦发”，就可以轻松申请到最高50万的额度。在提现过程中如果遇到任何问题，我们会及时为你解决并确保资金安全到账。但是请注意输入正确的账号信息以及遵守相关规定和操作流程以避免出现错误或异常情况的发生哦！如果你有需要的话我们可以帮你进行解冻处理但可能需要支付一定的费用来保证你的账户正常使用呢～,贷款、代办信用卡类
您好，我是招商的工作人员。我们提供网络借贷服务。请问您是否需要资金支持？如果需要请添加我的微信进行联系和办理。我们将为您提供最便捷的贷款方案和服务体验！,贷款、代办信用卡类
中惠团泊湾携手慈铭养生，x.x关爱女性养生专场，打造浪漫春日之约，惠生活春季养元月全城启幕,0
尊敬的联通玩家，您好！中国联合网络通信有限公司（以下简称“我们”）很高兴与飚速飞车官方合作推出专享免流量下载和登录送金币活动。只要您使用您的联通手机号在我们的平台上进行游戏账号注册并成功安装《飚速飞车》客户端后即可领取新用户专属福利——DIGITm免费数据包及PLACE天天有礼等活动优惠券等丰厚奖励。点击链接进入页面了解更多详情或立即开始体验吧！祝您玩得愉快！,0
人人分期祝大家元宵节快乐，乐享团圆！由于小额贷款以及二手车分期业务的推出，人人分期面向各高校招收优秀代理，工作时间自由，提成丰厚,0
歌华有线一体机现已发售啦！NAME节目海量视频、丰富游戏和院线大片陪伴您度过端午假期。多种优惠套餐供您选择；详询营业厅可获得更多信息回复td退订。,0
“一起去吃火锅吧！你最想和谁一起吃呢？”,0
尊敬的客户，您好！这里是淘宝客服。我们发现您最近购买的衣服存在质量问题，为了解决您的问题并确保您的权益得到保障，我们已经为您开通了支付宝备用金通道来解决此事。请您在备选方案中选择一项进行操作：1.您可以同意关闭我们的备用金通道；或者选择其他解决方案进行处理。请注意不要向任何人提供任何个人信息或支付密码等相关信息以确保账户安全。如果您需要进一步帮助或有疑问的话随时联系我哦~,冒充客服服务
宝路联合旗舰店卖爆了！心动价元买免赠送礼品。错过双十一就真的没了哦~回复TD即可退订此信息。（已按照关键词格式编辑）,0
那边风景更加好！总价xxx万起圆您温泉别墅梦！xxx-xxx㎡联排/双拼/四合院，臻稀双层、冷热双泉入户、护肤养生硫磺泉,0
您好，我是京东白条客服人员。我们注意到您的贷款利率过高，为了给您提供更好的服务并降低还款压力，我们需要为您调整一下借款利息率。请您在APP商店中下载全视通APP并在该平台上注册账号密码登录会议聊天室进行操作即可完成降息处理了哦！请务必按照我们的要求来执行以确保您能够成功享受到优惠活动和优质的服务体验呢~,贷款、代办信用卡类
亲，娇兰佳人服务助手已推出DIGIT周年狂欢好礼摇不停活动。关注并参与即可赢取iphone等大奖哦！如有其他需求或疑问请回复“td”退订哟~,0
哥你好我是凯翼xS店的小桑，我将给您最优惠的价格，期待你的光临。进店有礼，购车既有礼，过来打电话给我,0
尊敬的用户，即日起至月日期间关注PLACE移动DIGIT微信公众账号并回复DIGIT绑定您的PLACE移动号码。参与摇一摇甩肥肉活动赢取TCL、NAMENAMENAME和酷派提供的奖品！同时还有话费充值卡流量红包助您减肥立即行动吧详情请拨打按正常资费收取或搜索PLACE移动DIGIT中国移动,0
元宵喜乐会，相聚凯旋大道一起狂欢一起疯，到访即送电影票，xx套特价房抄底呈现，赶快联系吧，买房送家电,0
